mst,tour,Blocking,hDFS,NN,DFS,eta,pTour,param,Robust_pTour
875309,1384733,2457796,2594714,1853967,1834437,11402935,5490375,1.0,2237261
875309,1384733,2457796,2594714,1853967,1834437,11402935,5490375,1.25,2238646
875309,1384733,2457796,2594714,1853967,1834437,11616077,7119009,0.25,3092460
875309,1384733,2457796,2594714,1853967,1834437,11616077,7119009,0.5,2506618
875309,1384733,2457796,2594714,1853967,1834437,11616077,7119009,0.75,2223278
875309,1384733,2457796,2594714,1853967,1834437,11616077,7119009,1.0,2119070
875309,1384733,2457796,2594714,1853967,1834437,11616077,7119009,1.25,2221607
875309,1384733,2457796,2594714,1853967,1834437,11904891,6159016,0.25,3027807
875309,1384733,2457796,2594714,1853967,1834437,11904891,6159016,0.5,2624662
875309,1384733,2457796,2594714,1853967,1834437,11904891,6159016,0.75,2159986
875309,1384733,2457796,2594714,1853967,1834437,11904891,6159016,1.0,2141396
875309,1384733,2457796,2594714,1853967,1834437,11904891,6159016,1.25,2161615
875309,1384733,2457796,2594714,1853967,1834437,12179203,6550158,0.25,3029437
875309,1384733,2457796,2594714,1853967,1834437,12179203,6550158,0.5,2415410
875309,1384733,2457796,2594714,1853967,1834437,12179203,6550158,0.75,2361618
875309,1384733,2457796,2594714,1853967,1834437,12179203,6550158,1.0,2115337
875309,1384733,2457796,2594714,1853967,1834437,12179203,6550158,1.25,2166219
875309,1384733,2457796,2594714,1853967,1834437,12416885,6266948,0.25,3110956
875309,1384733,2457796,2594714,1853967,1834437,12416885,6266948,0.5,2500235
875309,1384733,2457796,2594714,1853967,1834437,12416885,6266948,0.75,2148478
875309,1384733,2457796,2594714,1853967,1834437,12416885,6266948,1.0,2031372
875309,1384733,2457796,2594714,1853967,1834437,12416885,6266948,1.25,2249832
875309,1384733,2457796,2594714,1853967,1834437,12645808,6464503,0.25,3126938
875309,1384733,2457796,2594714,1853967,1834437,12645808,6464503,0.5,2371161
875309,1384733,2457796,2594714,1853967,1834437,12645808,6464503,0.75,2409655
875309,1384733,2457796,2594714,1853967,1834437,12645808,6464503,1.0,2025754
875309,1384733,2457796,2594714,1853967,1834437,12645808,6464503,1.25,2227717
875309,1384733,2457796,2594714,1853967,1834437,12889785,6734760,0.25,3069530
875309,1384733,2457796,2594714,1853967,1834437,12889785,6734760,0.5,2597043
875309,1384733,2457796,2594714,1853967,1834437,12889785,6734760,0.75,2386118
875309,1384733,2457796,2594714,1853967,1834437,12889785,6734760,1.0,2156270
875309,1384733,2457796,2594714,1853967,1834437,12889785,6734760,1.25,2188432
875309,1384733,2457796,2594714,1853967,1834437,13030303,6251638,0.25,3194370
875309,1384733,2457796,2594714,1853967,1834437,13030303,6251638,0.5,2622210
875309,1384733,2457796,2594714,1853967,1834437,13030303,6251638,0.75,2196685
875309,1384733,2457796,2594714,1853967,1834437,13030303,6251638,1.0,2207589
875309,1384733,2457796,2594714,1853967,1834437,13030303,6251638,1.25,2170661
875309,1384733,2457796,2594714,1853967,1834437,13195277,6233979,0.25,3030338
875309,1384733,2457796,2594714,1853967,1834437,13195277,6233979,0.5,2429018
875309,1384733,2457796,2594714,1853967,1834437,13195277,6233979,0.75,2240632
875309,1384733,2457796,2594714,1853967,1834437,13195277,6233979,1.0,2207593
875309,1384733,2457796,2594714,1853967,1834437,13195277,6233979,1.25,2264786
875309,1384733,2457796,2594714,1853967,1834437,13446453,6358868,0.25,2912805
875309,1384733,2457796,2594714,1853967,1834437,13446453,6358868,0.5,2460544
875309,1384733,2457796,2594714,1853967,1834437,13446453,6358868,0.75,2484547
875309,1384733,2457796,2594714,1853967,1834437,13446453,6358868,1.0,2218800
875309,1384733,2457796,2594714,1853967,1834437,13446453,6358868,1.25,2249143
875309,1384733,2457796,2594714,1853967,1834437,13749872,7726678,0.25,3226737
875309,1384733,2457796,2594714,1853967,1834437,13749872,7726678,0.5,2553288
875309,1384733,2457796,2594714,1853967,1834437,13749872,7726678,0.75,2468644
875309,1384733,2457796,2594714,1853967,1834437,13749872,7726678,1.0,2201452
875309,1384733,2457796,2594714,1853967,1834437,13749872,7726678,1.25,2239184
875309,1384733,2457796,2594714,1853967,1834437,13941498,6755332,0.25,2980570
875309,1384733,2457796,2594714,1853967,1834437,13941498,6755332,0.5,2620012
875309,1384733,2457796,2594714,1853967,1834437,13941498,6755332,0.75,2255219
875309,1384733,2457796,2594714,1853967,1834437,13941498,6755332,1.0,2153769
875309,1384733,2457796,2594714,1853967,1834437,13941498,6755332,1.25,2187967
